"351190469","SULEJÓW","2018","01","01","00","7","",1500,"",0,"8","1500","","",7,"",10000,"",10697,"",7,"",190,"",5,"",0,"9",7.5,"",.0,"8","U","",9.2,"",89,"",5.8,"",982.9,"",1005.8,"",8,-.9,"",.0,"",6,"","02","5","7","","5","","Sc pe","/","","/","/","","/",1,"",1.1,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","01","7","",1500,"",0,"8","1500","","",7,"",12000,"",11570,"",7,"",193,"",6,"",0,"9",7.4,"",.0,"8","U","",8.9,"",87,"",5.4,"",982.9,"",1005.8,"",6,-.7,"",.0,"8",0,"8","02","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",1.3,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","02","7","",1500,"",0,"8","1500","","",7,"",12000,"",12969,"",7,"",181,"",4,"",0,"9",7.2,"",.0,"8","U","",8.8,"",87,"",5.2,"",982.3,"",1005.2,"",7,-1.1,"",.0,"8",0,"8","02","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",1.3,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","03","7","",1500,"",0,"8","1500","","",7,"",12000,"",12617,"",2,"",177,"",4,"",0,"9",5.8,"",.0,"8","U","",8.3,"",90,"",4.3,"",981.9,"",1004.9,"",8,-1.0,"",.0,"8",0,"8","01","1","2","","5","","Sc pe","0","",".","0","",".",0,"8",.9,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","04","7","",1500,"",0,"8","1500","","",7,"",12000,"",11917,"",3,"",203,"",5,"",0,"9",5.5,"",.0,"8","U","",8.0,"",89,"",3.8,"",981.8,"",1004.8,"",6,-1.1,"",.0,"8",0,"8","01","0","1","","5","","Sc pe","5","","Ac pe 2","2","","Ci spi 1",0,"8",1.0,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","05","6","",1200,"",0,"8","1200","","",7,"",12000,"",11684,"",6,"",162,"",2,"",0,"9",5.0,"",.0,"8","U","",7.8,"",89,"",3.3,"",981.8,"",1004.9,"",6,-.5,"",.0,"8",0,"8","03","1","4","","5","","Sc pe","3","","Ac pe 2","/","","/",0,"8",1.0,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","06","6","",1200,"",0,"8","1200","","",7,"",10000,"",9567,"",6,"",140,"",3,"",0,"9",4.6,"",.0,"8","U","",7.7,"",91,"",3.3,"",981.8,"",1004.9,"",6,-.1,"",.0,"9",0,"9","03","1","4","","5","","Sc pe","3","","Ac pe 2","2","","Ci spi 1",1,"",.8,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",4.6,"",7.8,"",3.0,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"351190469","SULEJÓW","2018","01","01","07","6","",1200,"",0,"8","1200","","",6,"",8000,"",7587,"",7,"",146,"",2,"",0,"9",4.2,"",.0,"8","U","",7.5,"",91,"",2.9,"",981.9,"",1005.0,"",3,.1,"",.0,"8",0,"8","10","2","4","","5","","Sc pe","5","","Ac pe 3","/","","/",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","08","6","",1400,"",0,"8","1400","","",6,"",8000,"",16178,"",7,"",180,"",3,"",0,"9",5.9,"",.0,"8","U","",7.9,"",85,"",3.6,"",982.4,"",1005.4,"",3,.6,"",.0,"8",0,"8","10","2","3","","5","","Sc pe","5","","Ac pe 7","/","","/",0,"8",1.4,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190469","SULEJÓW","2018","01","01","09","7","",1500,"",0,"8","1500","","",8,"",20000,"",27157,"",7,"",185,"",5,"",0,"9",7.2,"",.0,"8","U","",8.1,"",80,"",4.0,"",982.7,"",1005.6,"",2,.9,"",.0,"8",0,"8","01","2","1","","5","","Sc pe","7","","Ac As tr 7","/","","/",0,"8",2.0,"",.1,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
