354160115,USTKA,2018,1,1,0,3,,270,,0,8,270,,,6,,8000,,7707,,8,,210,,5,,0,9,9.5,,0,8,U,,11.1,,94,,8.6,,994.4,,995.8,,8,-0.2,,4.2,,6,,61,6,6,,7,,St fra,2,,Ns,/,,/,2,,0.7,,0,8,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,1,3,,270,,0,8,270,,,6,,8000,,8574,,8,,209,,5,,0,9,9.4,,0,8,U,,11.1,,94,,8.5,,993.9,,995.3,,8,-0.9,,0,8,0,8,61,6,6,,7,,St fra,2,,Ns,/,,/,0,8,0.7,,0,8,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,2,3,,270,,0,8,270,,,7,,10000,,8464,,8,,208,,5,,0,9,9.3,,0,8,U,,11,,94,,8.4,,993.5,,994.9,,7,-1.4,,0,8,0,8,61,6,6,,7,,St fra,2,,Ns,/,,/,0,8,0.7,,0,8,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,3,3,,270,,0,8,270,,,7,,15000,,13284,,8,,207,,6,,0,9,9.4,,0,8,U,,11,,93,,8.3,,993.1,,994.5,,7,-1.3,,0,8,0,8,61,6,6,,7,,St fra,2,,Ns,/,,/,0,8,0.8,,0,9,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,4,3,,270,,0,8,270,,,7,,15000,,12531,,8,,207,,5,,0,9,9.3,,0,8,U,,10.8,,92,,8.1,,992.6,,994,,7,-1.3,,0,8,0,8,61,6,6,,7,,St fra,2,,Ns,/,,/,0,8,0.9,,0,9,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,5,4,,400,,0,8,400,,,8,,20000,,16370,,8,,207,,7,,0,9,9.4,,0,8,U,,10.6,,90,,7.8,,992.4,,993.8,,7,-1.1,,0,8,0,8,61,6,4,,5,,Sc str,2,,As op,/,,/,0,8,1.2,,0,9,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,6,4,,400,,0,8,400,,,8,,20000,,14565,,8,,220,,6,,0,9,9.4,,0,8,U,,10.5,,89,,7.7,,992.7,,994.1,,5,-0.4,,2.5,,6,,21,2,8,,5,,Sc op,/,,/,/,,/,2,,1.3,,0,9,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,5.3,,9.6,,4.7,,0,9,0,9,0,9,0,9,.,.,0,9,0,9
354160115,USTKA,2018,1,1,7,4,,500,,0,8,500,,,8,,20000,,18168,,7,,243,,7,,12,,9.7,,0,8,U,,10.2,,85,,7.3,,993.5,,994.9,,3,0.9,,0,8,0,8,1,2,7,,5,,Sc str,/,,/,/,,/,0,8,1.8,,0,9,0,,14,,6,21,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,8,4,,500,,0,8,500,,,8,,35000,,20000,,6,,238,,7,,12,,9.4,,0,8,U,,9.7,,82,,6.5,,994.5,,995.9,,3,2.1,,0,8,0,8,1,2,5,,5,,Sc str,3,,Ac tr,0,,.,0,8,2.1,,0,9,0,,14,,7,25,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,9,4,,500,,0,8,500,,,8,,30000,,19715,,7,,238,,6,,11,,8.1,,0,8,U,,9.5,,88,,6.2,,995,,996.4,,1,2.3,,0,8,0,8,25,8,7,,3,,Cb cal Sc,/,,/,/,,/,0,8,1.3,,0,9,0,,14,,6,21,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,10,5,,600,,0,8,600,,,8,,30000,,20000,,6,,234,,5,,0,9,9.2,,0,8,U,,9.3,,80,,5.9,,995.3,,996.7,,1,1.8,,0,8,0,8,1,2,6,,2,,Cu con Sc,0,,.,0,,.,0,8,2.3,,0,9,0,,0,9,,,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,11,5,,600,,0,8,600,,,8,,30000,,20000,,6,,236,,7,,12,,9.5,,0,8,U,,8.5,,72,,4.7,,995.3,,996.7,,1,0.8,,0,8,0,8,3,2,6,,3,,Cb cal Cu,0,,.,0,,.,0,8,3.3,,0.3,,0,,12,,10,12,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
354160115,USTKA,2018,1,1,12,5,,600,,0,8,600,,,8,,30000,,20000,,7,,241,,8,,13,,9.1,,0,8,U,,7.6,,66,,3.1,,995.7,,997.1,,2,0.7,,0.2,,6,,25,8,7,,3,,Cb cal Sc,/,,/,/,,/,2,,3.9,,0,9,0,,14,,6,21,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,,,0,8,0,8
